日期,资金,企业代号,信誉评级,是否违约
303,5749141.640000006,E49,C,否
309,5748291.640000006,E49,C,否
320,5744961.640000006,E49,C,否
323,5744271.640000006,E49,C,否
326,5735209.640000006,E49,C,否
328,5733109.640000006,E49,C,否
330,5720053.800000006,E49,C,否
334,5718856.800000006,E49,C,否
336,5718576.800000006,E49,C,否
337,5694778.800000006,E49,C,否
338,5691818.800000006,E49,C,否
341,5780446.560000006,E49,C,否
342,5758261.560000006,E49,C,否
347,5756581.560000006,E49,C,否
349,5756080.560000006,E49,C,否
350,5735080.560000006,E49,C,否
351,5730070.560000006,E49,C,否
354,6579027.140000007,E49,C,否
355,6570527.140000007,E49,C,否
357,7296942.220000008,E49,C,否
358,7296526.220000008,E49,C,否
363,7274747.6200000085,E49,C,否
364,7288969.290000008,E49,C,否
365,7287769.290000008,E49,C,否
366,7287669.290000008,E49,C,否
368,7252669.290000008,E49,C,否
369,7168789.290000008,E49,C,否
370,7159877.290000008,E49,C,否
371,7154689.290000008,E49,C,否
375,7148689.260000008,E49,C,否
376,7146689.260000008,E49,C,否
377,7145009.260000008,E49,C,否
379,7103609.260000008,E49,C,否
380,7101429.260000008,E49,C,否
381,7100251.260000008,E49,C,否
382,7099601.260000008,E49,C,否
383,7091013.220000008,E49,C,否
384,7071813.220000008,E49,C,否
385,7081417.4100000085,E49,C,否
390,7071817.4100000085,E49,C,否
392,7030476.290000008,E49,C,否
393,7002426.290000008,E49,C,否
394,6997845.170000008,E49,C,否
395,6983325.170000008,E49,C,否
397,6970169.330000008,E49,C,否
398,6961900.330000008,E49,C,否
399,6961300.330000008,E49,C,否
401,6990100.330000008,E49,C,否
413,6945292.330000008,E49,C,否
416,6944689.330000008,E49,C,否
418,6907341.670000008,E49,C,否
420,6907231.670000008,E49,C,否
421,6904241.670000008,E49,C,否
422,6904041.670000008,E49,C,否
423,6903691.670000008,E49,C,否
424,5679160.670000008,E49,C,否
426,5660560.670000008,E49,C,否
428,5623333.670000008,E49,C,否
429,5618031.870000008,E49,C,否
430,5616957.870000008,E49,C,否
431,5613627.870000008,E49,C,否
432,5611925.870000008,E49,C,否
433,5482071.870000008,E49,C,否
435,5453504.970000007,E49,C,否
437,5451429.970000007,E49,C,否
438,5355399.970000007,E49,C,否
439,5354484.970000007,E49,C,否
440,5347490.770000007,E49,C,否
442,5347390.770000007,E49,C,否
444,5347190.770000007,E49,C,否
445,5310788.770000007,E49,C,否
446,5302459.770000007,E49,C,否
447,5277124.770000007,E49,C,否
448,5262624.770000007,E49,C,否
449,5262124.770000007,E49,C,否
450,5257338.770000007,E49,C,否
451,5257038.770000007,E49,C,否
453,5256760.770000007,E49,C,否
454,5254670.770000007,E49,C,否
456,5253989.770000007,E49,C,否
460,5218689.770000007,E49,C,否
461,5217993.770000007,E49,C,否
462,5217693.770000007,E49,C,否
463,5215968.770000007,E49,C,否
464,5215382.570000007,E49,C,否
466,5206842.570000007,E49,C,否
467,5202215.890000007,E49,C,否
468,5201219.890000007,E49,C,否
469,5172534.890000007,E49,C,否
470,5170556.890000007,E49,C,否
472,5170311.890000007,E49,C,否
473,5168986.890000007,E49,C,否
475,5166640.850000008,E49,C,否
477,5165905.850000008,E49,C,否
478,5165014.850000008,E49,C,否
480,5164559.850000008,E49,C,否
482,5133839.850000008,E49,C,否
483,5127224.850000008,E49,C,否
484,5127124.850000008,E49,C,否
486,5126369.850000008,E49,C,否
487,5117569.850000008,E49,C,否
488,5111986.850000008,E49,C,否
489,5203885.470000008,E49,C,否
490,6142671.670000009,E49,C,否
491,9722027.97,E49,C,否
492,9718035.97,E49,C,否
493,9716098.950000001,E49,C,否
494,9700104.950000001,E49,C,否
495,9696205.450000001,E49,C,否
496,9635929.030000001,E49,C,否
497,9621569.030000001,E49,C,否
498,9380142.15,E49,C,否
499,9094519.77,E49,C,否
500,9092195.77,E49,C,否
501,8988819.77,E49,C,否
502,8953611.42,E49,C,否
503,8952844.42,E49,C,否
504,8933356.3,E49,C,否
505,8909553.9,E49,C,否
506,8908913.3,E49,C,否
507,8906350.3,E49,C,否
508,8784131.3,E49,C,否
509,8715459.280000001,E49,C,否
511,8713794.490000002,E49,C,否
512,8682783.490000002,E49,C,否
513,8682083.490000002,E49,C,否
514,8681540.490000002,E49,C,否
515,8679940.490000002,E49,C,否
516,8534345.290000003,E49,C,否
517,8533545.290000003,E49,C,否
518,8522419.990000002,E49,C,否
519,8521688.990000002,E49,C,否
520,8521288.990000002,E49,C,否
521,8520291.570000002,E49,C,否
522,8035388.570000002,E49,C,否
523,8030569.330000002,E49,C,否
524,10542846.949999984,E49,C,否
525,10579808.669999985,E49,C,否
526,10560493.669999985,E49,C,否
527,10559217.219999986,E49,C,否
528,10556227.219999986,E49,C,否
529,10555126.219999986,E49,C,否
530,10554811.219999986,E49,C,否
531,10552982.219999986,E49,C,否
532,10531880.219999986,E49,C,否
533,10494952.219999986,E49,C,否
534,10494511.779999986,E49,C,否
535,10492911.779999986,E49,C,否
536,10483954.609999986,E49,C,否
537,10479156.609999986,E49,C,否
538,10472505.509999987,E49,C,否
539,10471934.509999987,E49,C,否
540,10470709.509999987,E49,C,否
541,10468533.989999987,E49,C,否
542,10468343.989999987,E49,C,否
543,10465545.099999987,E49,C,否
544,10464815.099999987,E49,C,否
545,10461820.099999987,E49,C,否
546,10460839.499999985,E49,C,否
547,10460205.499999985,E49,C,否
548,10459266.499999985,E49,C,否
549,10458586.499999985,E49,C,否
550,10457294.799999984,E49,C,否
551,8345377.999999984,E49,C,否
552,9352230.889999976,E49,C,否
553,9336962.639999976,E49,C,否
554,9326958.749999978,E49,C,否
555,9317034.489999978,E49,C,否
556,7312625.069999978,E49,C,否
557,7265723.749999979,E49,C,否
558,7239975.849999978,E49,C,否
559,7239255.849999978,E49,C,否
560,7077332.099999978,E49,C,否
561,7075723.099999978,E49,C,否
562,7074891.099999978,E49,C,否
563,7068619.099999978,E49,C,否
564,7058147.699999979,E49,C,否
565,7055205.749999979,E49,C,否
566,7029039.749999979,E49,C,否
567,7028197.749999979,E49,C,否
568,7018049.449999979,E49,C,否
569,6984168.549999978,E49,C,否
570,6658752.17999998,E49,C,否
571,6657400.78999998,E49,C,否
572,6656340.78999998,E49,C,否
573,6655990.78999998,E49,C,否
574,6652868.849999979,E49,C,否
575,6634109.1699999785,E49,C,否
576,6631610.4199999785,E49,C,否
577,6630333.4199999785,E49,C,否
579,6610758.4199999785,E49,C,否
580,6605676.709999979,E49,C,否
581,5569941.909999979,E49,C,否
582,5561513.209999979,E49,C,否
583,5546489.209999979,E49,C,否
584,5546038.209999979,E49,C,否
585,5396830.489999979,E49,C,否
586,5389045.049999978,E49,C,否
587,5388895.049999978,E49,C,否
589,5387072.449999979,E49,C,否
590,5386813.149999979,E49,C,否
591,5386465.159999979,E49,C,否
592,5381091.159999979,E49,C,否
593,5378037.159999979,E49,C,否
594,5374590.839999978,E49,C,否
595,5372487.839999978,E49,C,否
596,5370700.939999978,E49,C,否
597,5349657.939999978,E49,C,否
598,5349211.939999978,E49,C,否
599,5346848.509999977,E49,C,否
600,5344568.509999977,E49,C,否
601,5344448.509999977,E49,C,否
602,5048242.239999977,E49,C,否
603,5045555.239999977,E49,C,否
604,5036211.639999977,E49,C,否
605,5035631.639999977,E49,C,否
606,5030230.639999977,E49,C,否
607,5019745.569999977,E49,C,否
608,5019344.149999977,E49,C,否
609,5018903.149999977,E49,C,否
610,5014206.059999977,E49,C,否
611,5011239.059999977,E49,C,否
612,5010771.059999977,E49,C,否
613,5010419.059999977,E49,C,否
614,5007873.359999977,E49,C,否
615,5005930.329999977,E49,C,否
616,5004992.329999977,E49,C,否
617,5003762.329999977,E49,C,否
618,5002812.329999977,E49,C,否
619,4958962.329999977,E49,C,否
620,4927965.029999977,E49,C,否
621,4925597.029999977,E49,C,否
622,4924837.029999977,E49,C,否
623,4926004.949999977,E49,C,否
624,4922010.149999977,E49,C,否
625,4921289.129999978,E49,C,否
626,4920571.129999978,E49,C,否
627,4919967.069999978,E49,C,否
628,4865129.989999978,E49,C,否
629,4855937.989999978,E49,C,否
630,4818291.299999978,E49,C,否
631,4817191.299999978,E49,C,否
632,4816497.299999978,E49,C,否
633,4815277.299999978,E49,C,否
635,4814680.299999978,E49,C,否
636,4813271.199999979,E49,C,否
637,4812781.199999979,E49,C,否
638,4812628.199999979,E49,C,否
639,4811749.199999979,E49,C,否
641,4807014.179999979,E49,C,否
642,4806714.179999979,E49,C,否
643,4756071.519999979,E49,C,否
644,4753719.519999979,E49,C,否
645,4748361.019999979,E49,C,否
646,4746049.019999979,E49,C,否
647,4744791.019999979,E49,C,否
648,4699089.019999979,E49,C,否
649,4683799.679999979,E49,C,否
650,4677796.679999979,E49,C,否
651,4684960.469999979,E49,C,否
652,4673018.309999979,E49,C,否
653,4672453.699999979,E49,C,否
654,4672303.699999979,E49,C,否
655,4661703.699999979,E49,C,否
656,4661348.699999979,E49,C,否
657,4631346.699999979,E49,C,否
658,4629727.619999979,E49,C,否
659,4638338.619999979,E49,C,否
660,4637545.619999979,E49,C,否
661,4636975.619999979,E49,C,否
662,4632484.619999979,E49,C,否
663,4591342.619999979,E49,C,否
664,4590070.709999979,E49,C,否
665,4399563.359999979,E49,C,否
666,4398753.359999979,E49,C,否
667,4367596.639999979,E49,C,否
668,4366759.639999979,E49,C,否
669,4365013.03999998,E49,C,否
670,4357862.03999998,E49,C,否
671,6478981.109999982,E49,C,否
672,6457699.109999982,E49,C,否
673,6322938.829999981,E49,C,否
674,6315586.829999981,E49,C,否
675,6315021.069999982,E49,C,否
676,6280338.069999982,E49,C,否
677,6276642.529999982,E49,C,否
678,6275312.529999982,E49,C,否
679,6222064.529999982,E49,C,否
680,6196428.529999982,E49,C,否
681,6195794.529999982,E49,C,否
682,6195438.529999982,E49,C,否
683,6194849.629999981,E49,C,否
684,6149320.539999981,E49,C,否
685,6143428.589999981,E49,C,否
686,8989569.959999979,E49,C,否
687,8988769.959999979,E49,C,否
688,10161369.169999968,E49,C,否
689,10159186.049999967,E49,C,否
690,11155683.21999996,E49,C,否
691,11171171.12999996,E49,C,否
692,11169468.12999996,E49,C,否
693,11168562.12999996,E49,C,否
694,11165523.32999996,E49,C,否
695,11164864.32999996,E49,C,否
696,11163142.929999959,E49,C,否
697,11159199.929999959,E49,C,否
698,11090878.72999996,E49,C,否
699,11090028.72999996,E49,C,否
700,11084135.72999996,E49,C,否
701,11079030.12999996,E49,C,否
702,11078429.29999996,E49,C,否
703,11069379.79999996,E49,C,否
704,11068612.79999996,E49,C,否
705,11066907.959999962,E49,C,否
706,11062250.959999962,E49,C,否
707,11057257.959999962,E49,C,否
708,11055428.489999961,E49,C,否
709,11054628.489999961,E49,C,否
710,11046815.51999996,E49,C,否
711,10813872.51999996,E49,C,否
712,10808599.51999996,E49,C,否
713,10791495.08999996,E49,C,否
714,10686088.729999961,E49,C,否
715,10130168.179999962,E49,C,否
716,9824055.179999962,E49,C,否
717,9823157.809999963,E49,C,否
718,9820802.809999963,E49,C,否
719,9110266.969999963,E49,C,否
720,9108841.929999964,E49,C,否
721,8888004.019999962,E49,C,否
722,8886713.789999962,E49,C,否
723,8883363.039999962,E49,C,否
724,8880660.979999961,E49,C,否
725,8880005.129999962,E49,C,否
726,8879505.129999962,E49,C,否
727,8837320.329999961,E49,C,否
728,8824588.329999961,E49,C,否
729,8820955.729999961,E49,C,否
730,8816765.729999961,E49,C,否
731,8811025.729999961,E49,C,否
732,8792917.299999962,E49,C,否
733,7854941.299999962,E49,C,否
734,7750278.299999962,E49,C,否
735,7709167.329999961,E49,C,否
736,7555273.479999958,E49,C,否
737,7554748.479999958,E49,C,否
738,7553716.479999958,E49,C,否
739,6852044.609999956,E49,C,否
740,6851844.609999956,E49,C,否
741,6847588.709999955,E49,C,否
742,6847288.709999955,E49,C,否
743,6836809.169999955,E49,C,否
744,6835219.169999955,E49,C,否
745,6834742.069999955,E49,C,否
746,6782534.069999955,E49,C,否
747,6746124.069999955,E49,C,否
748,6745532.069999955,E49,C,否
749,6737758.069999955,E49,C,否
750,7473007.109999956,E49,C,否
751,7471876.109999956,E49,C,否
752,7471600.109999956,E49,C,否
753,7469632.209999955,E49,C,否
754,7460669.399999956,E49,C,否
755,7450080.399999956,E49,C,否
756,7449400.899999956,E49,C,否
757,7439677.439999956,E49,C,否
758,7437341.319999956,E49,C,否
759,7436988.319999956,E49,C,否
761,7436688.319999956,E49,C,否
762,7436259.319999956,E49,C,否
763,7435759.319999956,E49,C,否
764,7435195.319999956,E49,C,否
765,7434704.319999956,E49,C,否
766,7433638.319999956,E49,C,否
767,7433143.319999956,E49,C,否
768,7428675.319999956,E49,C,否
769,7427808.819999956,E49,C,否
770,7427068.819999956,E49,C,否
771,7368384.709999955,E49,C,否
772,7366471.709999955,E49,C,否
773,7359003.709999955,E49,C,否
774,7358613.709999955,E49,C,否
775,7357306.109999955,E49,C,否
776,7344704.999999954,E49,C,否
777,7342705.999999954,E49,C,否
778,7157652.999999954,E49,C,否
779,7156870.999999954,E49,C,否
780,7156610.999999954,E49,C,否
781,7144847.999999954,E49,C,否
782,7144285.4099999545,E49,C,否
783,7120722.4099999545,E49,C,否
784,7101228.4099999545,E49,C,否
785,7096412.809999955,E49,C,否
786,7089822.809999955,E49,C,否
787,7089622.809999955,E49,C,否
788,7087051.809999955,E49,C,否
789,7075519.809999955,E49,C,否
790,7074306.809999955,E49,C,否
791,7055039.809999955,E49,C,否
792,7047137.809999955,E49,C,否
793,7037059.009999955,E49,C,否
794,7034169.009999955,E49,C,否
795,7030442.209999954,E49,C,否
796,7015527.189999955,E49,C,否
797,6948310.189999955,E49,C,否
798,6948062.189999955,E49,C,否
799,6919277.389999955,E49,C,否
800,6918042.389999955,E49,C,否
801,6917694.389999955,E49,C,否
802,6916349.389999955,E49,C,否
803,6915990.179999955,E49,C,否
804,6910190.179999955,E49,C,否
805,6893760.689999955,E49,C,否
806,6892788.689999955,E49,C,否
807,6888222.689999955,E49,C,否
809,6881880.689999955,E49,C,否
810,6878972.689999955,E49,C,否
811,6852681.689999955,E49,C,否
812,6852202.689999955,E49,C,否
813,6778953.739999955,E49,C,否
814,6778273.519999955,E49,C,否
815,6775936.519999955,E49,C,否
816,6774477.519999955,E49,C,否
817,6716647.679999955,E49,C,否
818,6672780.679999955,E49,C,否
819,6671838.679999955,E49,C,否
820,6671488.679999955,E49,C,否
821,6670934.679999955,E49,C,否
822,6669605.679999955,E49,C,否
823,6664420.679999955,E49,C,否
824,6640291.679999955,E49,C,否
825,6633227.679999955,E49,C,否
826,6633188.779999955,E49,C,否
827,6631058.169999954,E49,C,否
828,6630339.169999954,E49,C,否
829,6623654.169999954,E49,C,否
830,6622976.769999954,E49,C,否
832,6622211.769999954,E49,C,否
833,6621211.869999954,E49,C,否
834,6624917.979999954,E49,C,否
835,6624455.979999954,E49,C,否
836,6623955.979999954,E49,C,否
837,6623155.979999954,E49,C,否
839,6621781.979999954,E49,C,否
840,6621374.089999953,E49,C,否
841,6620702.089999953,E49,C,否
842,6620221.089999953,E49,C,否
843,7767279.789999954,E49,C,否
844,7766333.789999954,E49,C,否
845,7752168.789999954,E49,C,否
847,7751728.789999954,E49,C,否
850,7750516.789999954,E49,C,否
851,7747348.789999954,E49,C,否
852,7738318.789999954,E49,C,否
853,7668063.789999954,E49,C,否
854,7622717.789999954,E49,C,否
855,7622414.789999954,E49,C,否
856,7621239.789999954,E49,C,否
857,7609012.789999954,E49,C,否
858,7581741.789999955,E49,C,否
859,7564128.689999956,E49,C,否
860,7561981.689999956,E49,C,否
861,7544339.279999956,E49,C,否
862,7489153.279999956,E49,C,否
865,7488215.609999956,E49,C,否
866,7487032.609999956,E49,C,否
867,7483082.209999955,E49,C,否
868,7482151.209999955,E49,C,否
869,7480796.189999956,E49,C,否
871,7473547.189999956,E49,C,否
873,7461468.189999956,E49,C,否
874,9411978.329999948,E49,C,否
875,9397141.789999947,E49,C,否
876,9358743.589999948,E49,C,否
877,9358643.589999948,E49,C,否
878,9347928.589999948,E49,C,否
879,9336142.589999948,E49,C,否
880,9334358.589999948,E49,C,否
881,9232781.589999948,E49,C,否
882,9180849.509999948,E49,C,否
883,9180651.509999948,E49,C,否
884,9179701.509999948,E49,C,否
886,9175018.409999948,E49,C,否
887,9163712.409999948,E49,C,否
888,9161356.319999948,E49,C,否
889,9119545.319999948,E49,C,否
890,9112212.269999947,E49,C,否
891,9111692.269999947,E49,C,否
892,9111547.269999947,E49,C,否
893,9110913.269999947,E49,C,否
894,9109404.829999948,E49,C,否
895,10696980.389999935,E49,C,否
896,10696780.389999935,E49,C,否
897,10696326.389999935,E49,C,否
898,10640444.389999935,E49,C,否
899,10633394.389999935,E49,C,否
900,10631602.389999935,E49,C,否
901,10615126.619999936,E49,C,否
902,10589340.119999936,E49,C,否
903,10285341.219999935,E49,C,否
904,10091481.519999934,E49,C,否
905,10068538.939999934,E49,C,否
906,10068363.939999934,E49,C,否
907,10065158.059999933,E49,C,否
908,10063420.059999933,E49,C,否
910,10062494.889999934,E49,C,否
911,10061346.069999933,E49,C,否
912,10055450.069999933,E49,C,否
913,10055350.069999933,E49,C,否
914,10046176.069999933,E49,C,否
915,10017277.389999934,E49,C,否
916,9983688.139999934,E49,C,否
917,9936520.569999933,E49,C,否
918,9934734.269999934,E49,C,否
919,9906499.269999934,E49,C,否
920,9894850.269999934,E49,C,否
921,9892374.269999934,E49,C,否
922,9875396.269999934,E49,C,否
923,9867256.059999933,E49,C,否
924,9864296.409999933,E49,C,否
925,9860891.809999933,E49,C,否
926,9857201.809999933,E49,C,否
927,9854700.809999933,E49,C,否
928,9850726.159999933,E49,C,否
929,9829916.629999934,E49,C,否
930,9816452.229999933,E49,C,否
931,9781231.229999933,E49,C,否
933,9780568.229999933,E49,C,否
934,9779417.129999934,E49,C,否
935,9776207.329999933,E49,C,否
936,9690231.629999934,E49,C,否
937,9689531.629999934,E49,C,否
938,9688975.729999933,E49,C,否
939,9685701.859999934,E49,C,否
940,9685136.859999934,E49,C,否
941,9683475.359999934,E49,C,否
943,9671237.359999934,E49,C,否
944,9670256.359999934,E49,C,否
946,9669737.359999934,E49,C,否
947,9669453.159999935,E49,C,否
948,9648457.159999935,E49,C,否
949,9626777.159999935,E49,C,否
950,9623889.779999934,E49,C,否
951,9620717.779999934,E49,C,否
952,9620677.779999934,E49,C,否
953,9619879.779999934,E49,C,否
954,9618661.779999934,E49,C,否
955,9617640.779999934,E49,C,否
956,9616970.299999934,E49,C,否
957,9615529.779999934,E49,C,否
958,9615189.079999933,E49,C,否
959,9612914.079999933,E49,C,否
960,9605845.079999933,E49,C,否
961,9605320.079999933,E49,C,否
963,9597369.079999933,E49,C,否
964,9597007.079999933,E49,C,否
965,9594716.079999933,E49,C,否
966,9583320.079999933,E49,C,否
967,9534631.079999933,E49,C,否
968,9534391.079999933,E49,C,否
969,9523012.079999933,E49,C,否
970,9518907.079999933,E49,C,否
971,9518547.079999933,E49,C,否
972,11080103.25999992,E49,C,否
973,11061435.01999992,E49,C,否
974,11796744.359999914,E49,C,否
976,11796722.359999914,E49,C,否
977,11795733.759999912,E49,C,否
978,11770166.889999913,E49,C,否
979,11723971.239999913,E49,C,否
980,11721771.239999913,E49,C,否
981,11721157.239999913,E49,C,否
982,11720957.239999913,E49,C,否
983,11720517.239999913,E49,C,否
984,11703446.239999913,E49,C,否
985,11700905.209999913,E49,C,否
986,11698165.759999914,E49,C,否
987,11697104.039999913,E49,C,否
988,11694605.039999913,E49,C,否
989,11694223.039999913,E49,C,否
990,11694207.039999913,E49,C,否
992,11694196.039999913,E49,C,否
993,11693554.039999913,E49,C,否
994,11693269.039999913,E49,C,否
995,11641718.239999913,E49,C,否
996,11640898.259999912,E49,C,否
997,11639609.759999912,E49,C,否
998,11637402.969999911,E49,C,否
999,11635417.969999911,E49,C,否
1000,11635002.969999911,E49,C,否
1001,11634811.969999911,E49,C,否
1002,11634472.969999911,E49,C,否
1004,11634372.969999911,E49,C,否
1005,11631727.969999911,E49,C,否
1006,11629312.969999911,E49,C,否
1007,11628126.959999911,E49,C,否
